;;;;;;Series;BEGINNERS ;;;;;;;ENTHUSIAST;;;;;;;;;;;;;STARTER;;;;;;;;;;;;;;;;BASIC;;;;;;;;;TECHNO;;;;;;DYNAMIC;;;;;;;;;;;;COLLECTION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EVOLUTION;;;;;;Action Control;;Mystery Sets;;;;;;;;;MISSION UNIVERSE;;;;;;;;;MASTER CONNECTION;;;;;;Sp. Edt.;Ltd. Edt.;MOTION SYSTEM;;;;;;;;;;;;;;;;;;;;
;;;;;;Set Number;301;1311;302;1312;303;1313;304;1314;205;1215;206;1216;207;1217;208;1218;209;1219;210;1223(2);101;102;103;104;105;106;201;202;203;204;301;302;303;501;502;503;401;1401;402;1402;403;1403;404;5402;8403;1404;405;1405;406;1316;2231;4015;4016;4033;4034;4036;4037;4065;4068;8256;7064;2325;5215;2101;2102;2103;2104;2105;2106;2201;2202;2203;2204;2205;2207;2301;2302;2303;2304;2305;2401;2403;2404;2405;2501;2502;2503;2504;2920;2930;2940;2950;3910;3920;501;502;503;504;505;506;9515;9526;NoNr01;NoNr02;499622;499623;499624;499630;499751;499860;490001;4800;4805;4806;4810;4820;4830;4831;4840;4850;10;20;30;40;50;60;7080;;1511;1512;1513;1514;1515;1516;1517;1518;1519;2511;2512;2513;3505;3506;3507;4505;5510;6520;7530;8540;9550
;;;;;;Set Name;Begin.;Suppl.;Begin.;Suppl.;Begin.;Suppl.;Begin.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Mecha;Dump;Mechan;Bulldo;Motor;Lorry ;Road ;Tractor;Trailer;Plough;Combine;Breakd.;Rescue ;Water;Sky;Space;Intercep;Basic 1;Conv.;Basic 2;Conv.;Basic 3;Conv.;Basic 4;Erector;Erector;Conv.;Techno;Conv.;Techno;Conv.;Techno;Motor ;Motor;Helicopt;Aircraft;Racing;Racing;4 Wheel;Rescue;Ferris;Master;Power;Storage;Rescue;Scout;Dire;Survey;Sky;Sky;Dragster;Formula;Indy;Go Kart;Midget;Sand;Flat Tra;Low;Dune;Motor;Smooth;Snow;Farm;Lift &;Crusher;Rough;Fire;Trouble;Quad;Cloud;Big;Wind;Cool;Road;Super;Evolut;Evolut;Evolut;Evolut;Evolut;Evolut;Moon;Building;Helyco;Kart;;;;;;;Same as;XR;Energy;Obervat;Defender;Meta;Detector;Interstel;Space;Space;Cyber;Cyber;Roto;Abyss;Survivor;6 x 4;Anniver;Centenial;Forklift;Helicop;Crazy;Three;Gliding;MerryGo;Quad;Motor;Micro;2 Model;2 Model;2 Model;5 Model;5 Model;5 Model;7 Model;10 Mod.;20 Mod.;30 Mod.;40 Mod.;50 Mod.
48;b;;grd;sp;"Double Angle Strip, 3 1/2"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
48;c;;;zn;"Double Angle Strip, 4 1/2"" x 1/2""";;;;;;;;;;;;;;;;;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;c;;grd;sp;"Double Angle Strip, 4 1/2"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;
48;d;;;zn;"Double Angle Strip, 5 1/2"" x 1/2""";;;;;;;;;;;;;;;;;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;d;;grd;sp;"Double Angle Strip, 5 1/2"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
48;e;;;zn;"Double Angle Strip, 1"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;1;1;;;;1;1;;;1;3;2;2;;;;;0;;0;;0;;;;0;;0;;;;2;2;;;1;1;;;;4;;;;;;;;;;3;3;1;4;4;;;2;;;3;2;4;;1;3;4;;4;;;2;5;2;;;;;;;;2;;1;;;;;1;2;2;;2;;;1;;;;13;3;;2;;;1;;;1;;;1;1;;2;;1;;;1;;1;1;;2;;;;2
50;;;;br;Slide Piece;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;bkf;sp;"Flanged Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;blF;sp;"Flanged Plate, 2 1/2"" x 1 1/2""";;;;;;;;;1;1;;1;;1;;1;1;2;;2;;;;;;;;;;;;;;;;;;;0;;2;2;0;2;;2;0;2;0;2;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;gyd;sp;"Flanged Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;rdS;sp;"Flanged Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;1;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;wt;sp;"Flanged Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;ylE;sp;"Flanged Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;ylF;sp;"Flanged Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;a;;;zn;"Flanged Plate, 1"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;1;;
51;a;;bkf;sp;"Flanged Plate, 1"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;a;;blt;sp;"Flanged Plate, 1"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;
51;a;;wt;sp;"Flanged Plate, 1"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;a;;ylE;sp;"Flanged Plate, 1"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;a;;ylF;sp;"Flanged Plate, 1"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;b;;bkc;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;
51;b;;bkf;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;b;;gd;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
51;b;;gru;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;;;;;;;;;
51;b;;prt;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;
51;b;;rdE;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;b;;rdS;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;b;;wt;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;b;;ylF;sp;"Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;c;;;zn;"Flanged Plate, 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
51;c;;bkc;sp;"Flanged Plate, 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
51;c;;bkf;sp;"Flanged Plate, 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;c;;blt;sp;"Flanged Plate, 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;c;;gru;sp;"Flanged Plate, 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
51;c;;rdE;sp;"Flanged Plate, 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;1;1;1;;;;1;1;;;;1;1;;;1;;1;;;;;;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;c;;ylu;sp;"Flanged Plate, 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;d;;;zn;"Corner Flanged Plate, 1 1/2"" x 1"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;
51;d;;bkf;sp;"Corner Flanged Plate, 1 1/2"" x 1"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;d;;gd;sp;"Corner Flanged Plate, 1 1/2"" x 1"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
51;d;;gru;sp;"Corner Flanged Plate, 1 1/2"" x 1"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
51;d;;prt;sp;"Corner Flanged Plate, 1 1/2"" x 1"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
51;d;;rdE;sp;"Corner Flanged Plate, 1 1/2"" x 1"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;d;;rdt;sp;"Corner Flanged Plate, 1 1/2"" x 1"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
51;e;;;zn;"Semi-Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
51;e;;bkc;sp;"Semi-Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;
51;e;;bkf;sp;"Semi-Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
51;e;;gd;sp;"Semi-Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
51;e;;gru;sp;"Semi-Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
51;e;;prt;sp;"Semi-Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
51;e;;rdE;sp;"Semi-Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;f;;;zn;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;1;;;;;;;;;;
51;f;;bkc;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;
51;f;;gd;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
51;f;;or;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
51;f;;prt;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
51;f;;rdt;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;
51;f;;wt;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;f;;ylE;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;f;;ylu;sp;"Flanged Plate, 1 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;g;;;zn;"Obtuse Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;;;;;;1;;;;;;;;;;;;;;;;;;;
51;g;;bkc;sp;"Obtuse Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;
51;g;;bkf;sp;"Obtuse Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;
51;g;;blt;sp;"Obtuse Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
51;g;;gd;sp;"Obtuse Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
51;g;;grt;sp;"Obtuse Flanged Plate, 1 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;
