;;;;;;Series;Repackaged / Renumbered / Relaunched Sets 2014;;;;;;;;;;;;;;;;;;;;;;;;;;New Sets 2014 and early 2015;;;;;;;;;;;;;;;;;;;;;;New Brand Image, from mid 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;New Sets 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Set Number;6024196;6024655;6023644;6023647;6023896;6023648;6023897;6024139;6024683;6024748;6024749;6023566;6024603;6023638;6023890;6023639;6023684;6023686;6023688;6023892;6024526;6024598;6024853;6024855;6024464;6024133;6023958;6023590;6023640;6023682;6024820;6024594;6024785;6024788;6024790;6024794;6024796;6024798;6024802;6024805;6024807;6024809;6024811;6024822.1;6024822.2;6024822.3;6024822.4;6024828;14302;14303;14309;15101;15102;15103;15104;15105;15106;15107;15201a;15201b;15201c;15201d;15201e;15202;15203;15204;15205;15206;15207;15301;15302;15303;15304;15305;15306;15308;15309;15310;15401;15402;15403;16102;16103;16104;16105;16107;16108;16201;16202;16203;16204;16205;16207;16208;16209;16210;16211;16212;16214;16215;16301;16303;16304;16305(1);16305(2);16307;16308;16309;16310;16401;16402;16403;16404;16405
;;;;;;Set Name;3 Mod.;5 Mod.;10 Mod.;15 Mod.;15 Mod.;20 Mod.;20 Mod.;25 Mod.;35 Mod.;40 Mod.;50 Mod.;50 Mod.;Radio;Mini;Mini;Motor;4 x 4;Tow;Crane;Excavator;Eiffel;Empire;Big Ben;Capitol;100th;Super;25 Mod.;RC Rally;Excavator;Quad;RC Race;Pirate;Jun. Front;Junior;Junior;Jun. Easy;J. Advan.;J. 100 Pc;J. 150 Pc;Rescue Fi;Construc.;Flight;Off Road;Starter;Starter;Starter;Starter;Tower;Racer;Autocross;Pirate;Jun. Easy;J. Advan.;J. 100 Pc;J. 150 Pc;Jun. Front;Junior;Junior;Starter;Starter;Starter;Starter;Starter;Rescue;Construc.;Flight;Space;Desert;Mountain;Canyon ;Tactical;Race;Tower;Eiffel;Empire;Tower;Thunder;Outdoor;Mecanoid;Mecanoid;Expans.;J. Mighty;J. Truck.;J. Pull Bk.;Insect;Police;Rescue;Starter;Starter;Starter;St. Pocket;Insects;Serengeti;Race Cars;Dinosaurs;Off-Road;Aerial;4X4 Off-;Super;4X4 Off-;Excavator;Roadster;Meccasaur;Ducati;Boeing;Lamborg.;Lamborg.;Ferrari;LaFerrari;Micronoid;Meccanoid;Meccanoid;Micronoid;Micronoid
;;;;;;;Set;Set;Set;Set;Set;Set;Set;Set;Set;Set;Set;Set;Cont. Pro;Loader;Loader;cycle;;Truck;Truck;;Tower;State Bld.;;Hill;Anniv. St;Construc.;Set;Car;;(green);Car;Ship;Loader;Airplane;Race Car;Toolbox;Toolbox;Bucket;Bucket;re Truck;Loader;Jet;;Hot Rod;Tractor;Dirt Bike;Drone;Bridge;Quad;RC;Ship;Toolbox;Toolbox;Bucket;Bucket;Loader;Airplane;Race Car;Race Car;Mtrcycle;Drone;ATV;Chopper;Squad;Crew;Advent.;Quest;Advent.;Rally;Crawler;Copter;Car;Bridge;Tower;State Bld.;Crane;bird 2;Advent.;G15;G15KS;Pack;Cycles;Tractor;Race Car;Mania;Station;Fire Truck;Scooter;Jet;Helicopt.;Bike;;Safari;;;Rally;Rescue;Road Trk;Const. Set;Road Trk;;RC;;Monster;Dreamlnr;Aventador;Huracan;488 Spider;;Socket;2.0;XL 2.0;Basher;Switch
221;;A221;bnd;sm;"Triangular Flexible Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;;A221;or;sm;"Triangular Flexible Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;;A221;yl;sp;"Triangular Flexible Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;A224;bn;sm;"Triangular Flexible Plate, 3 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;A224;bnd;sm;"Triangular Flexible Plate, 3 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;A224;cm;sm;"Triangular Flexible Plate, 3 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;A224;rd;sm;"Triangular Flexible Plate, 3 1/2"" x 1 1/2""";;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;;A226;bk;sp;"Triangular Flexible Plate, 3 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;A235;;zn;"Narrow Strip, 2 1/2"" x 11/32""";;;;;1;1;;;;;;;;;;;;2;;;;;;32;5;;;2;;;;;8;;;;;;;;;;3;;;;;;;;;8;;;;;;;;;;;;2;;;3;;4;8;;;;;;;;2;8;;;;;;;;;;;2;2;;;;;;3;2;;;;;;;;6;1;;1;1;;;;;
235;;A235;bn;sp;"Narrow Strip, 2 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;A235;grl;sp;"Narrow Strip, 2 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
235;;A235;or;sp;"Narrow Strip, 2 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
235;;A235;rd;sp;"Narrow Strip, 2 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
235;a;A413;;zn;"Narrow Strip, 3"" x 11/32""";;;2;;2;2;;;;2;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;2;;;;;2;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;4;7;;11;;;;;4;2;;;;;;;;
235;a;A413;or;sp;"Narrow Strip, 3"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
235;b;A414;;sp;"Narrow Strip, 3 1/2"" x 11/32""";;;;;;;;;1;;2;2;;;;;;;;;;;;20;3;;;;;;;;1;;;;;;;;;;;;;;;4;8;;;1;;;;;;;;;;4;;;;;;4;5;2;;;;8;;;;2;2;;;;;;;;;;;;;;;;;;;1;;;2;;;;;;3;;;2;;;;;
235;b;A414;bn;sp;"Narrow Strip, 3 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;d;A415;;zn;"Narrow Strip, 4 1/2"" x 11/32""";;;;;;;;;2;;2;2;;;;;;;;;;;4;36;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;4;;;;;;2;;6;4;;;;;;;;;;;;1;;;;;;;1;4;;4;;;;;8;;;;1;;;;;
235;d;A415;bn;sp;"Narrow Strip, 4 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;d;A415;gyc;sp;"Narrow Strip, 4 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
235;d;A415;or;sp;"Narrow Strip, 4 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
235;d;A415;rd;sp;"Narrow Strip, 4 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
235;g;A416;;zn;"Narrow Strip, 1 1/2"" x 11/32""";;3;;1;;;;;;;;;;2;2;2;;;;;;;;4;;;;1;;;;;3;;;;;;;;;;4;;;;;;8;;;3;;;;;;;;;;;;2;;;4;10;4;2;;;;8;;;;2;2;;;;;;;;;;;3;;;;;;;;;;;4;1;2;2;;1;;2;6;7;;;;;
235;g;A416;or;sp;"Narrow Strip, 1 1/2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
235;g;A416;rd;sp;"Narrow Strip, 1 1/2"" x 11/32""";;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
235;h;A417;;zn;"Narrow Strip, 2"" x 11/32""";;;;2;1;1;;;;;2;2;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;12;;;;;;;;;;;;;;;;;;2;;4;1;;;1;12;;;;;2;;;;;;;;;;;2;;;2;;1;6;3;2;2;;2;;;;;6;1;;;2;;;;;
235;h;A417;bk;sp;"Narrow Strip, 2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
235;h;A417;bn;sp;"Narrow Strip, 2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;h;A417;grl;sp;"Narrow Strip, 2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
235;h;A417;or;sp;"Narrow Strip, 2"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
260;a;A418;bk;pl;Suspension Mounting Bracket;;;;;;;;;;;;;;;;;;;;;6;;;;;6;6;;;6;4;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;
260;a;A418;bn;pl;Suspension Mounting Bracket ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;a;A418;gy;pl;Suspension Mounting Bracket;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;b;A419;bk;pl;Suspension Outer Bracket;;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;b;A419;gy;pl;Suspension Outer Bracket;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;b;A419;gys;pl;Suspension Outer Bracket;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
260;c;A420;bk;pl;Mini Strip 38 mm, 6.4 mm thick;;;;5;;;;;;;;;;;2;2;;3;5;;13;;;;;;;5;4;13;4;;;;;;;;;;;;;1;;;;;;4;;;;;;;;;;;;;;;;;;;;;1;;2;;;;1;12;;;;;;;;;;;;;;;;;;;;2;;;;5;;;3;;4;;;2;;;;;
260;c;A420;bn;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;
260;c;A420;grl;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;c;A420;gru;pl;Mini Strip 38 mm, 6.4 mm thick;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;c;A420;gy;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;2;;;;2
260;c;A420;gyd;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;
260;c;A420;gys;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;7;7;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
260;c;A420;or;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;;;;;;2;5;5;4;;;;;;;;;;;;;12;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;4;;4;;;;;;
260;c;A420;orl;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;
260;c;A420;rd;pl;Mini Strip 38 mm, 6.4 mm thick;;2;;;;;;;;;;;;;;;;4;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;;;;;
260;c;A420;yl;pl;Mini Strip 38 mm, 6.4 mm thick;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;
260;d;A421;bk;pl;Track Rod End Pin;;;;;;;;;;;1;2;;;2;2;;;;;10;;;;;8;8;;;10;8;;4;;;;;;;;;;;;;;;;;8;;4;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;8;;;;;;;;;;;;;;;
260;e;A422;bk;pl;Stub Axle Mount;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;f;A423;bk;pl;Steering Arm;;;;;;;;;2;;;;;;;;2;2;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;1;;;;;;2;;;2;;;;;;4;;;;;;;;;;;;;;;;2;;;;;;;1;;;;2;;;4;;;;;;
260;f;A423;grl;pl;Steering Arm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;f;A423;gy;pl;Steering Arm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
260;f;A423;gys;pl;Steering Arm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
260;f;A423;or;pl;Steering Arm;;;;;;;;;;;;1;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;
260;f;A423;rd;pl;Steering Arm;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;i;A426;bk;pl;Track Rod End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;j;A260;bk;pl;Obtuse Corner Bracket 38 x 25 mm, 3 mm thick;;;;;;;;;;;;;;;;;;;;8;4;;;;;;;;;4;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;4;;;;;;;;;;
260;j;A260;bl;pl;Obtuse Corner Bracket 38 x 25 mm, 3 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;
260;j;A260;grl;pl;Obtuse Corner Bracket 38 x 25 mm, 3 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
260;j;A260;gy;pl;Obtuse Corner Bracket 38 x 25 mm, 3 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;4
260;j;A260;rd;pl;Obtuse Corner Bracket 38 x 25 mm, 3 mm thick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
315;;A315;;zn;Axle Rod Triangular Section 130mm;;;;2;;;1;1;2;2;1;2;2;;;;;;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;
315;a;A427;;zn;Axle Rod Triangular Section 115mm;;;;;;;;;2;;;;1;;;;;1;2;3;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;
315;b;A428;;zn;Axle Rod Triangular Section 100mm;;;;;;;;;2;;1;1;1;;;;;;2;3;3;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;;A316;;zn;Axle Rod Triangular Section 90mm;;;;;1;1;;;;;;3;;;;;;;2;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;1;;;;;;;;
316;a;A516;;zn;Axle Rod Triangular Section 63mm;;;;;;;;;;;;;;;1;1;;1;;2;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;3;1;;1;;;;;;;;;;;;;;
316;b;A429;;zn;Axle Rod Triangular Section 75mm;;;;;4;4;;;;2;3;3;4;;;;1;4;;1;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;5;;;;;;;;;;;;;;;
317;;A317;;zn;Axle Rod Triangular Section 50mm;;;;;;;;;1;;3;5;;;1;1;1;;;2;2;;;;;1;1;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;3;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;
318;a;A318;;zn;Axle Rod Triangular Section 38mm;;;;;;;;;;;;1;;;;;1;;2;1;2;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;
318;c;A430;;zn;Axle Rod Triangular Section 32mm;;;;;;;;;;2;;;2;;;;1;;1;1;3;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;
321;;A321;bk;pl;Steering Wheel, Small;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
321;a;A434;bk;pl;Rally Steering Wheel Triang. Hole Plast.;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
324;a;A324;or;pl;Capot;;;;;;;;;;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806;b;A806;;zn;"Narrow Strip, 1"" x 11/32""";;1;;4;;;;;;;;;;;;;2;6;;;;;;12;;;;4;2;;2;;;;;;;;;;;;;;;;;;8;2;;;;;;;;;;;;;;;;;;1;;2;;4;2;8;;;2;4;2;;;;;;;;;;1;;;;3;;2;6;;3;2;;3;;;;;13;3;6;2;10;;;;;
806;b;A806;bkf;sp;"Narrow Strip, 1"" x 11/32""";;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;6;6;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;
806;b;A806;or;sp;"Narrow Strip, 1"" x 11/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
811;;A811;;zn;"Narrow Double Bracket, 1/2"" x 1/2""";;1;;;4;4;1;1;;;;;;;;;;;;;1;2;;2;2;;;;;1;1;;;;;;;;;;;;;;;2;1;2;;1;;;;;;;;;;;1;2;2;;;;;;;;;;3;;;;2;;2;;;;;;;;;;;;;;;1;;2;;;;;;;1;1;;;1;;;;;;;;
811;;A811;bkf;sp;"Narrow Double Bracket, 1/2"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
811;;A811;rd;sp;"Narrow Double Bracket, 1/2"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;
